2020-04-28 16:04:90 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:227 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:70 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:758 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:691 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:176 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:20 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:28 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:137 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:321 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:411 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:47 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:254 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:360 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:723 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:173 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:360 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:784 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:681 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:729 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:776 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:230 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:753 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:900 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:517 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:272 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:834 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:666 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:830 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:103 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:888 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:600 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:869 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:183 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:773 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 16:04:416 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 17:04:976 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 17:04:376 INFO  HomePage :41 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (7dbca8cd69274d7009923a1e3b221570)] -> xpath: //input[@id='txtUsername']]
2020-04-28 17:04:516 INFO  HomePage :47 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (7dbca8cd69274d7009923a1e3b221570)] -> xpath: //input[@id='txtPassword']]
2020-04-28 17:04:66 INFO  HomePage :53 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='btnLogin']'
2020-04-28 17:04:610 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 17:04:368 INFO  HomePage :41 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (2c94e047809fa720880f3be142eb929d)] -> xpath: //input[@id='txtUsername']]
2020-04-28 17:04:645 INFO  HomePage :47 - Entering Password : admin321 [[ChromeDriver: chrome on WINDOWS (2c94e047809fa720880f3be142eb929d)] -> xpath: //input[@id='txtPassword']]
2020-04-28 17:04:689 INFO  HomePage :53 - Clicking on Login Button : [[ChromeDriver: chrome on WINDOWS (2c94e047809fa720880f3be142eb929d)] -> xpath: //input[@id='btnLogin']]
2020-04-28 17:04:168 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 17:04:940 INFO  HomePage :41 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (c86eecad5c19b799953b60959368ac3c)] -> xpath: //input[@id='txtUsername']]
2020-04-28 17:04:01 INFO  HomePage :47 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (c86eecad5c19b799953b60959368ac3c)] -> xpath: //input[@id='txtPassword']]
2020-04-28 17:04:867 INFO  HomePage :53 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='btnLogin']'
2020-04-28 17:04:31 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 17:04:94 INFO  HomePage :41 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (a6d178401cbc9ace4a41bb3b73f92af9)] -> xpath: //input[@id='txtUsername']]
2020-04-28 17:04:402 INFO  HomePage :47 - Entering Password : admin321 [[ChromeDriver: chrome on WINDOWS (a6d178401cbc9ace4a41bb3b73f92af9)] -> xpath: //input[@id='txtPassword']]
2020-04-28 17:04:460 INFO  HomePage :53 - Clicking on Login Button : [[ChromeDriver: chrome on WINDOWS (a6d178401cbc9ace4a41bb3b73f92af9)] -> xpath: //input[@id='btnLogin']]
2020-04-28 17:04:839 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 17:04:798 INFO  HomePage :41 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (4dbc90ded1c2fad924c5c64a0eb49dee)] -> xpath: //input[@id='txtUsername']]
2020-04-28 17:04:929 INFO  HomePage :47 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (4dbc90ded1c2fad924c5c64a0eb49dee)] -> xpath: //input[@id='txtPassword']]
2020-04-28 17:04:759 INFO  HomePage :53 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='btnLogin']'
2020-04-28 17:04:762 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 17:04:387 INFO  HomePage :41 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (e6a47709e3ea6c01dbe3f27075cffb67)] -> xpath: //input[@id='txtUsername']]
2020-04-28 17:04:656 INFO  HomePage :47 - Entering Password : admin321 [[ChromeDriver: chrome on WINDOWS (e6a47709e3ea6c01dbe3f27075cffb67)] -> xpath: //input[@id='txtPassword']]
2020-04-28 17:04:607 INFO  HomePage :53 - Clicking on Login Button : [[ChromeDriver: chrome on WINDOWS (e6a47709e3ea6c01dbe3f27075cffb67)] -> xpath: //input[@id='btnLogin']]
2020-04-28 17:04:552 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 17:04:561 INFO  HomePage :41 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (9fdc44db4e97a7d501747c67b2db5fbe)] -> xpath: //input[@id='txtUsername']]
2020-04-28 17:04:702 INFO  HomePage :47 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (9fdc44db4e97a7d501747c67b2db5fbe)] -> xpath: //input[@id='txtPassword']]
2020-04-28 17:04:449 INFO  HomePage :53 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='btnLogin']'
2020-04-28 17:04:489 INFO  WelcomeAdminPage :23 - Displaying Welcome AdminText : [[ChromeDriver: chrome on WINDOWS (9fdc44db4e97a7d501747c67b2db5fbe)] -> xpath: //a[@id='welcome']]
2020-04-28 17:04:415 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 17:04:394 INFO  HomePage :41 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (bda497178dcb48f84b0ba51c84f5cfb0)] -> xpath: //input[@id='txtUsername']]
2020-04-28 17:04:580 INFO  HomePage :47 - Entering Password : admin321 [[ChromeDriver: chrome on WINDOWS (bda497178dcb48f84b0ba51c84f5cfb0)] -> xpath: //input[@id='txtPassword']]
2020-04-28 17:04:661 INFO  HomePage :53 - Clicking on Login Button : [[ChromeDriver: chrome on WINDOWS (bda497178dcb48f84b0ba51c84f5cfb0)] -> xpath: //input[@id='btnLogin']]
2020-04-28 17:04:700 INFO  HomePage :58 - Displaying Login Error Message : [[ChromeDriver: chrome on WINDOWS (bda497178dcb48f84b0ba51c84f5cfb0)] -> xpath: //span[@id='spanMessage']]
2020-04-28 17:04:836 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 17:04:503 INFO  HomePage :41 - Entering Username : Admin [[ChromeDriver: chrome on WINDOWS (92441098dc97000066e58edc7c427d12)] -> xpath: //input[@id='txtUsername']]
2020-04-28 17:04:652 INFO  HomePage :47 - Entering Password : admin123 [[ChromeDriver: chrome on WINDOWS (92441098dc97000066e58edc7c427d12)] -> xpath: //input[@id='txtPassword']]
2020-04-28 17:04:161 INFO  HomePage :53 - Clicking on Login Button : Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='btnLogin']'
2020-04-28 17:04:195 INFO  WelcomeAdminPage :23 - Displaying Welcome AdminText : [[ChromeDriver: chrome on WINDOWS (92441098dc97000066e58edc7c427d12)] -> xpath: //a[@id='welcome']]
2020-04-28 17:04:481 INFO  BrowserSelector :21 - Launching Chrome Browser
2020-04-28 17:04:720 INFO  HomePage :41 - Entering Username : Admin321 [[ChromeDriver: chrome on WINDOWS (3d9cda8f5f62dd2e11660ea3546c285b)] -> xpath: //input[@id='txtUsername']]
